Name,National,Region,Male_Pct,Female_Pct,Types,Type1,Type2,Height.m.,Weight.kg.,Capt_Rate,Egg_Steps,Egg_Groups,Group1,Group2,Exp_Points,Exp_Speed,Base_Happiness,Base_Total,HP,Attack,Defense,Special_Attack,Special_Defense,Speed,Normal_Dmg,Fire_Dmg,Water_Dmg,Eletric_Dmg,Grass_Dmg,Ice_Dmg,Fight_Dmg,Poison_Dmg,Ground_Dmg,Flying_Dmg,Psychic_Dmg,Bug_Dmg,Rock_Dmg,Ghost_Dmg,Dragon_Dmg,Dark_Dmg,Steel_Dmg,Fairy_Dmg,Mega_Evolutions,isMega,hasAlolan,isAlolan,Generation,Legendary
Drifblim,426,Sinnoh,50,50,2,ghost,flying,1.2,15,60,7680,1,Amorphous,None,1640000,Fluctuating,70,498,150,80,44,90,54,80,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Buneary,427,Sinnoh,50,50,1,normal,None,0.4,5.5,190,5120,2,Field,Human-like,1000000,Medium Fast,0,350,55,66,44,44,56,85,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Lopunny,428,Sinnoh,50,50,1,normal,None,1.2,33.3,60,5120,2,Field,Human-like,1000000,Medium Fast,140,480,65,76,84,54,96,105,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,FALSE,FALSE,FALSE,4,FALSE
Mega Lopunny,428,Sinnoh,50,50,2,normal,fighting,1.3,28.3,60,5120,2,Field,Human-like,1000000,Medium Fast,140,580,65,136,94,54,96,135,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2,0,TRUE,FALSE,FALSE,4,FALSE
Mismagius,429,Sinnoh,50,50,1,ghost,None,0.9,4.4,45,6400,1,Amorphous,None,800000,Fast,35,495,60,60,60,105,105,105,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Honchkrow,430,Sinnoh,50,50,2,dark,flying,0.9,27.3,30,5120,1,Flying,None,1059862,Medium Slow,35,505,100,125,52,105,52,71,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,4,FALSE
Glameow,431,Sinnoh,24.6,75.4,1,normal,None,0.5,3.9,190,5120,1,Field,None,800000,Fast,70,310,49,55,42,42,37,85,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Purugly,432,Sinnoh,24.6,75.4,1,normal,None,1,43.8,75,5120,1,Field,None,800000,Fast,70,452,71,82,64,64,59,112,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Chingling,433,Sinnoh,50,50,1,psychic,None,0.2,0.6,120,6400,0,None,None,800000,Fast,70,285,45,30,50,65,50,45,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Stunky,434,Sinnoh,50,50,2,poison,dark,0.4,19.2,225,5120,1,Field,None,1000000,Medium Fast,70,329,63,63,47,41,41,74,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Skuntank,435,Sinnoh,50,50,2,poison,dark,1,38,60,5120,1,Field,None,1000000,Medium Fast,70,479,103,93,67,71,61,84,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Bronzor,436,Sinnoh,0,0,2,steel,psychic,0.5,60.5,255,5120,1,Mineral,None,1000000,Medium Fast,70,300,57,24,86,24,86,23,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5,0,FALSE,FALSE,FALSE,4,FALSE
Bronzong,437,Sinnoh,0,0,2,steel,psychic,1.3,187,90,5120,1,Mineral,None,1000000,Medium Fast,70,500,67,89,116,79,116,33,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.25,1,0.5,2,0.5,2,0.5,0.5,0,FALSE,FALSE,FALSE,4,FALSE
Bonsly,438,Sinnoh,50,50,1,rock,None,0.5,15,255,5120,0,None,None,1000000,Medium Fast,70,290,50,80,95,10,45,10,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1,0,FALSE,FALSE,FALSE,4,FALSE
MimeJr,439,Sinnoh,50,50,2,psychic,fairy,0.6,13,145,6400,0,None,None,1000000,Medium Fast,70,310,20,25,45,70,90,60,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1,0,FALSE,FALSE,FALSE,4,FALSE
Happiny,440,Sinnoh,0,100,1,normal,None,0.6,24.4,130,10240,0,None,None,800000,Fast,140,220,100,5,5,15,65,30,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Chatot,441,Sinnoh,50,50,2,normal,flying,0.5,1.9,30,5120,1,Flying,None,1059862,Medium Slow,35,411,76,65,45,92,42,91,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Spiritomb,442,Sinnoh,50,50,2,ghost,dark,1,108,100,7680,1,Amorphous,None,1000000,Medium Fast,70,485,50,92,108,92,108,35,0,1,1,1,1,1,0,0.5,1,1,0,1,1,1,1,1,1,2,0,FALSE,FALSE,FALSE,4,FALSE
Gible,443,Sinnoh,50,50,2,dragon,ground,0.7,20.5,45,10240,2,Monster,Dragon,1250000,Slow,70,300,58,70,45,40,45,42,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2,0,FALSE,FALSE,FALSE,4,FALSE
Gabite,444,Sinnoh,50,50,2,dragon,ground,1.4,56,45,10240,2,Monster,Dragon,1250000,Slow,70,410,68,90,65,50,55,82,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2,0,FALSE,FALSE,FALSE,4,FALSE
Garchomp,445,Sinnoh,50,50,2,dragon,ground,1.9,95,45,10240,2,Monster,Dragon,1250000,Slow,70,600,108,130,95,80,85,102,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2,1,FALSE,FALSE,FALSE,4,FALSE
Mega Garchomp,445,Sinnoh,50,50,2,dragon,ground,1.9,95,45,10240,2,Monster,Dragon,1250000,Slow,70,700,108,170,115,120,95,92,1,0.5,1,0,1,4,1,0.5,1,1,1,1,0.5,1,2,1,1,2,0,TRUE,FALSE,FALSE,4,FALSE
Munchlax,446,Sinnoh,88.1,11.9,1,normal,None,0.6,105,50,10240,0,None,None,1250000,Slow,70,390,135,85,40,40,85,5,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Riolu,447,Sinnoh,88.1,11.9,1,fighting,None,0.7,20.2,75,6400,0,None,None,1059862,Medium Slow,70,285,40,70,40,35,40,60,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,4,FALSE
Lucario,448,Sinnoh,88.1,11.9,2,fighting,steel,1.2,54,45,6400,2,Field,Human-like,1059862,Medium Slow,70,525,70,110,70,115,70,90,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1,1,FALSE,FALSE,FALSE,4,FALSE
Mega Lucario,448,Sinnoh,88.1,11.9,2,fighting,steel,1.3,57.5,45,6400,2,Field,Human-like,1059862,Medium Slow,70,625,70,145,88,140,70,112,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1,0,TRUE,FALSE,FALSE,4,FALSE
Hippopotas,449,Sinnoh,50,50,1,ground,None,0.8,49.5,140,7680,1,Field,None,1250000,Slow,70,330,68,72,78,38,42,32,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Hippowdon,450,Sinnoh,50,50,1,ground,None,2,300,60,7680,1,Field,None,1250000,Slow,70,525,108,112,118,68,72,47,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Skorupi,451,Sinnoh,50,50,2,poison,bug,0.8,12,120,5120,2,Bug,Water 3,1250000,Slow,70,330,40,50,90,30,55,65,1,2,1,1,0.25,1,0.25,0.5,1,2,2,0.5,2,1,1,1,1,0.5,0,FALSE,FALSE,FALSE,4,FALSE
Drapion,452,Sinnoh,50,50,2,poison,dark,1.3,61.5,45,5120,2,Bug,Water 3,1250000,Slow,70,500,70,90,110,60,75,95,1,1,1,1,0.5,1,1,0.5,2,1,0,1,1,0.5,1,0.5,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Croagunk,453,Sinnoh,50,50,2,poison,fighting,0.7,23,140,2560,1,Human-like,None,1000000,Medium Fast,100,300,48,61,40,61,40,50,1,1,1,1,0.5,1,0.5,0.5,2,2,4,0.25,0.5,1,1,0.5,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Toxicroak,454,Sinnoh,50,50,2,poison,fighting,1.3,44.4,75,5120,1,Human-like,None,1000000,Medium Fast,70,490,83,106,65,86,65,85,1,1,1,1,0.5,1,0.5,0.5,2,2,4,0.25,0.5,1,1,0.5,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Carnivine,455,Sinnoh,50,50,1,grass,None,1.4,27,200,6400,1,Grass,None,1250000,Slow,70,454,74,100,72,90,72,46,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Finneon,456,Sinnoh,50,50,1,water,None,0.4,7,190,5120,1,Water 2,None,600000,Erratic,70,330,49,49,56,49,61,66,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,FALSE
Lumineon,457,Sinnoh,50,50,1,water,None,1.2,24,75,5120,1,Water 2,None,600000,Erratic,70,460,69,69,76,69,86,91,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,FALSE
Mantyke,458,Sinnoh,50,50,2,water,flying,1,65,25,6400,0,None,None,1250000,Slow,70,345,45,20,50,60,120,50,1,0.5,0.5,4,1,1,0.5,1,0,1,1,0.5,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,FALSE
Snover,459,Sinnoh,50,50,2,grass,ice,1,50.5,120,5120,2,Monster,Grass,1250000,Slow,70,334,60,62,50,62,60,40,1,4,0.5,0.5,0.5,1,2,2,0.5,2,1,2,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,4,FALSE
Abomasnow,460,Sinnoh,50,50,2,grass,ice,2.2,135.5,60,5120,2,Monster,Grass,1250000,Slow,70,494,90,92,75,92,85,60,1,4,0.5,0.5,0.5,1,2,2,0.5,2,1,2,2,1,1,1,2,1,1,FALSE,FALSE,FALSE,4,FALSE
Mega Abomasnow,460,Sinnoh,50,50,2,grass,ice,2.7,185,60,5120,2,Monster,Grass,1250000,Slow,70,594,90,132,105,132,105,30,1,4,0.5,0.5,0.5,1,2,2,0.5,2,1,2,2,1,1,1,2,1,0,TRUE,FALSE,FALSE,4,FALSE
Weavile,461,Sinnoh,50,50,2,dark,ice,1.1,34,45,5120,1,Field,None,1059862,Medium Slow,35,510,70,120,65,45,85,125,1,2,1,1,1,0.5,4,1,1,1,0,2,2,0.5,1,0.5,2,2,0,FALSE,FALSE,FALSE,4,FALSE
Magnezone,462,Sinnoh,0,0,2,electric,steel,1.2,180,30,5120,1,Mineral,None,1000000,Medium Fast,70,535,70,70,115,130,90,60,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5,0,FALSE,FALSE,FALSE,4,FALSE
Lickilicky,463,Sinnoh,50,50,1,normal,None,1.7,140,30,5120,1,Monster,None,1000000,Medium Fast,70,515,110,85,95,80,95,50,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Rhyperior,464,Sinnoh,50,50,2,ground,rock,2.4,282.8,30,5120,2,Monster,Field,1250000,Slow,70,535,115,140,130,55,55,40,0.5,0.5,4,0,4,2,2,0.25,2,0.5,1,1,0.5,1,1,1,2,1,0,FALSE,FALSE,FALSE,4,FALSE
Tangrowth,465,Sinnoh,50,50,1,grass,None,2,128.6,30,5120,1,Grass,None,1000000,Medium Fast,70,535,100,100,125,110,50,50,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Electivire,466,Sinnoh,75.4,24.6,1,electric,None,1.8,138.6,30,6400,1,Human-like,None,1000000,Medium Fast,70,540,75,123,67,95,85,95,1,1,1,0.5,1,1,1,1,2,0.5,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,FALSE
Magmortar,467,Sinnoh,75.4,24.6,1,fire,None,1.6,68,30,6400,1,Human-like,None,1000000,Medium Fast,70,540,75,95,67,125,95,83,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,4,FALSE
Togekiss,468,Sinnoh,88.1,11.9,2,fairy,flying,1.5,38,30,2560,2,Flying,Fairy,800000,Fast,70,545,85,50,95,120,115,80,1,1,1,2,0.5,2,0.25,2,0,1,1,0.25,2,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,4,FALSE
Yanmega,469,Sinnoh,50,50,2,bug,flying,1.9,51.5,30,5120,1,Bug,None,1000000,Medium Fast,70,515,86,76,86,116,56,95,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Leafeon,470,Sinnoh,88.1,11.9,1,grass,None,1,25.5,45,8960,1,Field,None,1000000,Medium Fast,35,525,65,110,130,60,65,95,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Glaceon,471,Sinnoh,88.1,11.9,1,ice,None,0.8,25.9,45,8960,1,Field,None,1000000,Medium Fast,35,525,65,60,110,130,95,65,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,4,FALSE
Gliscor,472,Sinnoh,50,50,2,ground,flying,2,42.5,30,5120,1,Bug,None,1059862,Medium Slow,70,510,75,95,125,45,75,95,1,1,2,0,1,4,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Mamoswine,473,Sinnoh,50,50,2,ice,ground,2.5,291,50,5120,1,Field,None,1250000,Slow,70,530,110,130,80,70,60,80,1,2,2,0,2,1,2,0.5,1,1,1,1,1,1,1,1,2,1,0,FALSE,FALSE,FALSE,4,FALSE
PorygonZ,474,Sinnoh,0,0,1,normal,None,0.9,34,30,5120,1,Mineral,None,1000000,Medium Fast,70,535,85,80,70,135,75,90,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Gallade,475,Sinnoh,100,0,2,psychic,fighting,1.6,52,45,5120,1,Amorphous,None,1250000,Slow,35,518,68,125,65,65,115,80,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2,1,FALSE,FALSE,FALSE,4,FALSE
Mega Gallade,475,Sinnoh,100,0,2,psychic,fighting,1.6,56.4,45,5120,1,Amorphous,None,1250000,Slow,35,618,68,165,95,65,115,110,1,1,1,1,1,1,0.5,1,1,2,1,1,0.5,2,1,1,1,2,0,TRUE,FALSE,FALSE,4,FALSE
Probopass,476,Sinnoh,50,50,2,rock,steel,1.4,340,60,5120,1,Mineral,None,1000000,Medium Fast,70,525,60,55,145,75,150,40,0.25,1,2,1,1,0.5,4,0,4,0.25,0.5,0.5,0.5,1,0.5,1,1,0.5,0,FALSE,FALSE,FALSE,4,FALSE
Dusknoir,477,Sinnoh,50,50,1,ghost,None,2.2,106.6,45,6400,1,Amorphous,None,800000,Fast,35,525,45,100,135,65,135,45,0,1,1,1,1,1,0,0.5,1,1,1,0.5,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,FALSE
Froslass,478,Sinnoh,0,100,2,ice,ghost,1.3,26.6,75,5120,2,Fairy,Mineral,1000000,Medium Fast,70,480,70,80,70,80,70,110,0,2,1,1,1,0.5,0,0.5,1,1,1,0.5,2,2,1,2,2,1,0,FALSE,FALSE,FALSE,4,FALSE
Rotom,479,Sinnoh,0,0,12,electric,None,0.3,0.3,45,5120,1,Amorphous,None,1000000,Medium Fast,70,440,50,50,77,95,77,91,0,1,1,0.5,1,1,0,0.5,2,0.5,1,0.5,1,2,1,2,0.5,1,0,FALSE,FALSE,FALSE,4,FALSE
Uxie,480,Sinnoh,0,0,1,psychic,None,0.3,0.3,3,20480,0,None,None,1250000,Slow,140,580,75,75,130,75,130,95,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Mesprit,481,Sinnoh,0,0,1,psychic,None,0.3,0.3,3,20480,0,None,None,1250000,Slow,140,580,80,105,105,105,105,80,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Azelf,482,Sinnoh,0,0,1,psychic,None,0.3,0.3,3,20480,0,None,None,1250000,Slow,140,580,75,125,70,125,70,115,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Dialga,483,Sinnoh,0,0,2,steel,dragon,5.4,683,3,30720,0,None,None,1250000,Slow,0,680,100,120,120,150,100,90,0.5,1,0.5,0.5,0.25,1,2,0,2,0.5,0.5,0.5,0.5,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,TRUE
Palkia,484,Sinnoh,0,0,2,water,dragon,4.2,336,3,30720,0,None,None,1250000,Slow,0,680,90,120,100,150,120,100,1,0.25,0.25,1,1,1,1,1,1,1,1,1,1,1,2,1,0.5,2,0,FALSE,FALSE,FALSE,4,TRUE
Heatran,485,Sinnoh,50,50,2,fire,steel,1.7,430,3,2560,0,None,None,1250000,Slow,100,600,91,90,106,130,106,77,0.5,1,2,1,0.25,0.25,2,0,4,0.5,0.5,0.25,1,1,0.5,1,0.25,0.25,0,FALSE,FALSE,FALSE,4,TRUE
Regigigas,486,Sinnoh,0,0,1,normal,None,3.7,420,3,30720,0,None,None,1250000,Slow,0,670,110,160,110,80,110,100,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Giratina,487,Sinnoh,0,0,2,ghost,dragon,4.5,750,3,30720,0,None,None,1250000,Slow,0,680,150,100,120,100,120,90,0,0.5,0.5,0.5,0.5,2,0,0.5,1,1,1,0.5,1,2,2,2,1,2,0,FALSE,FALSE,FALSE,4,TRUE
Cresselia,488,Sinnoh,0,100,1,psychic,None,1.5,85.6,3,30720,0,None,None,1250000,Slow,100,600,120,70,120,75,130,85,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Phione,489,Sinnoh,0,0,1,water,None,0.4,3.1,30,10240,2,Water 1,Fairy,1250000,Slow,70,480,80,80,80,80,80,80,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,TRUE
Manaphy,490,Sinnoh,0,0,1,water,None,0.3,1.4,3,2560,2,Water 1,Fairy,1250000,Slow,70,600,100,100,100,100,100,100,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,4,TRUE
Darkrai,491,Sinnoh,0,0,1,dark,None,1.5,50.5,3,30720,0,None,None,1250000,Slow,0,600,70,90,90,135,90,125,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,4,TRUE
Shaymin,492,Sinnoh,0,0,3,grass,None,0.2,2.1,45,30720,0,None,None,1059862,Medium Slow,100,600,100,100,100,100,100,100,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Arceus,493,Sinnoh,0,0,1,normal,None,3.2,320,3,30720,0,None,None,1250000,Slow,0,720,120,120,120,120,120,120,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,4,TRUE
Victini,494,Unova,0,0,2,psychic,fire,0.4,4,3,30720,0,None,None,1250000,Slow,100,600,100,100,100,100,100,100,1,0.5,2,1,0.5,0.5,0.5,1,2,1,0.5,1,2,2,1,2,0.5,0.5,0,FALSE,FALSE,FALSE,5,TRUE
Snivy,495,Unova,88.1,11.9,1,grass,None,0.6,8.1,45,5120,2,Field,Grass,1059862,Medium Slow,70,308,45,45,55,45,55,63,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Servine,496,Unova,88.1,11.9,1,grass,None,0.8,16,45,5120,2,Field,Grass,1059862,Medium Slow,70,413,60,60,75,60,75,83,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Serperior,497,Unova,88.1,11.9,1,grass,None,3.3,63,45,5120,2,Field,Grass,1059862,Medium Slow,70,528,75,75,95,75,95,113,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Tepig,498,Unova,88.1,11.9,1,fire,None,0.5,9.9,45,5120,1,Field,None,1059862,Medium Slow,70,308,65,63,45,45,45,45,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Pignite,499,Unova,88.1,11.9,2,fire,fighting,1,55.5,45,5120,1,Field,None,1059862,Medium Slow,70,418,90,93,55,70,55,55,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Emboar,500,Unova,88.1,11.9,2,fire,fighting,1.6,150,45,5120,1,Field,None,1059862,Medium Slow,70,528,110,123,65,100,65,65,1,0.5,2,1,0.5,0.5,1,1,2,2,2,0.25,1,1,1,0.5,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Oshawott,501,Unova,88.1,11.9,1,water,None,0.5,5.9,45,5120,1,Field,None,1059862,Medium Slow,70,308,55,55,45,63,45,45,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Dewott,502,Unova,88.1,11.9,1,water,None,0.8,24.5,45,5120,1,Field,None,1059862,Medium Slow,70,413,75,75,60,83,60,60,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Samurott,503,Unova,88.1,11.9,1,water,None,1.5,94.6,45,5120,1,Field,None,1059862,Medium Slow,70,528,95,100,85,108,70,70,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Patrat,504,Unova,50,50,1,normal,None,0.5,11.6,255,3840,1,Field,None,1000000,Medium Fast,70,255,45,55,39,35,39,42,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Watchog,505,Unova,50,50,1,normal,None,1.1,27,255,5120,1,Field,None,1000000,Medium Fast,70,420,60,85,69,60,69,77,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Lillipup,506,Unova,50,50,1,normal,None,0.4,4.1,255,3840,1,Field,None,1059862,Medium Slow,70,275,45,60,45,25,45,55,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Herdier,507,Unova,50,50,1,normal,None,0.9,14.7,120,3840,1,Field,None,1059862,Medium Slow,70,370,65,80,65,35,65,60,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Stoutland,508,Unova,50,50,1,normal,None,1.2,61,45,3840,1,Field,None,1059862,Medium Slow,70,500,85,110,90,45,90,80,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Purrloin,509,Unova,50,50,1,dark,None,0.4,10.1,255,5120,1,Field,None,1000000,Medium Fast,70,281,41,50,37,50,37,66,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Liepard,510,Unova,50,50,1,dark,None,1.1,37.5,90,5120,1,Field,None,1000000,Medium Fast,70,446,64,88,50,88,50,106,1,1,1,1,1,1,2,1,1,1,0,2,1,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Pansage,511,Unova,88.1,11.9,1,grass,None,0.6,10.5,190,5120,1,Field,None,1000000,Medium Fast,70,316,50,53,48,53,48,64,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Simisage,512,Unova,88.1,11.9,1,grass,None,1.1,30.5,75,5120,1,Field,None,1000000,Medium Fast,70,498,75,98,63,98,63,101,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Pansear,513,Unova,88.1,11.9,1,fire,None,0.6,11,190,5120,1,Field,None,1000000,Medium Fast,70,316,50,53,48,53,48,64,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Simisear,514,Unova,88.1,11.9,1,fire,None,1,28,75,5120,1,Field,None,1000000,Medium Fast,70,498,75,98,63,98,63,101,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Panpour,515,Unova,88.1,11.9,1,water,None,0.6,13.5,190,5120,1,Field,None,1000000,Medium Fast,70,316,50,53,48,53,48,64,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Simipour,516,Unova,88.1,11.9,1,water,None,1,29,75,5120,1,Field,None,1000000,Medium Fast,70,498,75,98,63,98,63,101,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Munna,517,Unova,50,50,1,psychic,None,0.6,23.3,190,2560,1,Field,None,800000,Fast,70,292,76,25,45,67,55,24,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Musharna,518,Unova,50,50,1,psychic,None,1.1,60.5,75,2560,1,Field,None,800000,Fast,70,487,116,55,85,107,95,29,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
